signal_date,score,target,quantile,mean_forward_return,median_forward_return,n
2012-07-31,composite_score,excess_forward_1m_return,2,-0.0030653623461384667,0.0005252644033625,29
2012-07-31,composite_score,excess_forward_1m_return,3,0.005271434957628896,-0.0266009237348999,29
2012-07-31,composite_score,excess_forward_1m_return,4,-0.0012355666092312902,-0.0187735839076238,29
2012-07-31,composite_score,excess_forward_1m_return,5,-0.00478791543221555,-0.0180335618714121,29
2012-08-31,composite_score,excess_forward_1m_return,1,-0.023855538401407604,-0.028284506940541097,30
2012-08-31,composite_score,excess_forward_1m_return,2,0.02628516343943982,0.009106087421511,29
2012-08-31,composite_score,excess_forward_1m_return,3,-0.017710841537595553,-0.036885815412497,29
2012-08-31,composite_score,excess_forward_1m_return,4,-0.01185722228772263,-0.0091935077201893,29
2012-08-31,composite_score,excess_forward_1m_return,5,0.027961043559748402,-0.0134640995137168,29
2012-09-28,composite_score,excess_forward_1m_return,1,0.002307328153932292,-0.0060298032089105,30
2012-09-28,composite_score,excess_forward_1m_return,2,-0.030940309457400443,-0.0483915737114314,29
2012-09-28,composite_score,excess_forward_1m_return,3,-0.010767883680690557,-0.0222985636669625,29
2012-09-28,composite_score,excess_forward_1m_return,4,-0.013902214550394724,0.0070000185737367,29
2012-09-28,composite_score,excess_forward_1m_return,5,0.05322351649476263,0.0463289385543304,29
2012-10-31,composite_score,excess_forward_1m_return,1,-0.011335897077276329,-0.0098618451809944,30
2012-10-31,composite_score,excess_forward_1m_return,2,0.010678718881980097,0.0173513452455914,29
2012-10-31,composite_score,excess_forward_1m_return,3,-0.012977152909318652,0.00186774920024015,30
2012-10-31,composite_score,excess_forward_1m_return,4,0.016545188860088524,-0.00897081944651,29
2012-10-31,composite_score,excess_forward_1m_return,5,-0.00200339416407136,-0.00589207583609355,30
2012-11-30,composite_score,excess_forward_1m_return,1,0.004824449129340743,-0.0090962820243972,30
2012-11-30,composite_score,excess_forward_1m_return,2,-0.005174347944617867,-0.0158187383288919,29
2012-11-30,composite_score,excess_forward_1m_return,3,-0.012348579210875652,-0.012886500427653099,30
2012-11-30,composite_score,excess_forward_1m_return,4,0.03463216787990293,0.0283413412939345,29
2012-11-30,composite_score,excess_forward_1m_return,5,-0.020951762522574,-0.018222794476691798,30
2012-12-28,composite_score,excess_forward_1m_return,1,-0.018985655138602602,-0.01421046530782295,30
2012-12-28,composite_score,excess_forward_1m_return,2,-0.010941431417297807,0.0062670988642871,29
2012-12-28,composite_score,excess_forward_1m_return,3,-0.012393984488124614,-0.023644312268310402,30
2012-12-28,composite_score,excess_forward_1m_return,4,0.012617836508199871,-0.002544918994586,29
2012-12-28,composite_score,excess_forward_1m_return,5,0.029759114705521887,0.0257596687343257,30
2013-01-31,composite_score,excess_forward_1m_return,1,-0.01300764645920294,-0.0054329721518492505,30
2013-01-31,composite_score,excess_forward_1m_return,2,0.010198098356589138,0.0167622969339893,29
2013-01-31,composite_score,excess_forward_1m_return,3,-0.008275530237101258,-0.0129917584756524,30
2013-01-31,composite_score,excess_forward_1m_return,4,-0.006262835202221524,0.0065728203800091,29
2013-01-31,composite_score,excess_forward_1m_return,5,0.017479088980415537,0.0208592418545077,30
2013-02-28,composite_score,excess_forward_1m_return,1,-0.0246842530346829,-0.018582077907692403,30
2013-02-28,composite_score,excess_forward_1m_return,2,-0.0015276247094890391,-0.0067440241475326,29
2013-02-28,composite_score,excess_forward_1m_return,3,-0.005315997523910645,-0.00598874748342915,30
2013-02-28,composite_score,excess_forward_1m_return,4,-0.0063625510766389315,-0.0177543868418331,29
2013-02-28,composite_score,excess_forward_1m_return,5,0.03762742048518396,0.020034859706019953,30
2013-03-29,composite_score,excess_forward_1m_return,1,-0.030221058986861806,-0.027543830579918847,30
2013-03-29,composite_score,excess_forward_1m_return,2,-0.026913616344666623,-0.0191393948243567,29
2013-03-29,composite_score,excess_forward_1m_return,3,0.003367127919575445,-0.011952354374584799,30
2013-03-29,composite_score,excess_forward_1m_return,4,0.008248016863193656,0.0001214606953153,29
2013-03-29,composite_score,excess_forward_1m_return,5,0.044897343899376906,0.0486723380668753,30
2013-04-30,composite_score,excess_forward_1m_return,1,0.00023625509203592797,-0.0029509823188197002,30
2013-04-30,composite_score,excess_forward_1m_return,2,0.01788917658375422,0.0270647182295273,29
2013-04-30,composite_score,excess_forward_1m_return,3,0.01377604278086279,-0.00822376390910875,30
2013-04-30,composite_score,excess_forward_1m_return,4,-0.0009732941608131229,-0.0043767585968671,29
2013-04-30,composite_score,excess_forward_1m_return,5,-0.03036431754840841,-0.0280743118326617,30
2013-05-31,composite_score,excess_forward_1m_return,1,-0.03125764370016162,-0.0215461919745845,30
2013-05-31,composite_score,excess_forward_1m_return,2,0.000994221555781962,-0.0125636841077141,29
2013-05-31,composite_score,excess_forward_1m_return,3,-0.003270982720506855,-0.00645846575977015,30
2013-05-31,composite_score,excess_forward_1m_return,4,0.004996990092585102,-0.0077463361172212,29
2013-05-31,composite_score,excess_forward_1m_return,5,0.028737121827246984,0.01790431714600885,30
2013-06-28,composite_score,excess_forward_1m_return,1,0.014821367761444352,-0.01204950515542325,30
2013-06-28,composite_score,excess_forward_1m_return,2,0.033754804648016175,-0.0191950859233456,29
2013-06-28,composite_score,excess_forward_1m_return,3,-0.027569947514809692,-0.023001274483333348,30
2013-06-28,composite_score,excess_forward_1m_return,4,-0.011539014820829524,-0.0372970864676163,29
2013-06-28,composite_score,excess_forward_1m_return,5,-0.008726683746248435,-0.0371906878615378,30
2013-07-31,composite_score,excess_forward_1m_return,1,-0.012621750211947606,-0.025972996295565,30
2013-07-31,composite_score,excess_forward_1m_return,2,-0.006901105969604931,-0.0155007793364902,30
2013-07-31,composite_score,excess_forward_1m_return,3,0.010021203478341052,0.0021099023051051,29
2013-07-31,composite_score,excess_forward_1m_return,4,0.018260595353200185,0.00704140440555725,30
2013-07-31,composite_score,excess_forward_1m_return,5,-0.008424902534043972,-0.0065577411238645494,30
2013-08-30,composite_score,excess_forward_1m_return,1,0.0022815486937736297,-0.0010850501215364,30
2013-08-30,composite_score,excess_forward_1m_return,2,0.00813389815277784,0.0010785840706556,30
2013-08-30,composite_score,excess_forward_1m_return,3,0.0014207350813611396,-0.0020256740775408,29
2013-08-30,composite_score,excess_forward_1m_return,4,0.008080432626642976,-0.005659379468094,30
2013-08-30,composite_score,excess_forward_1m_return,5,-0.019869256718510243,-0.027365958572515447,30
2013-09-30,composite_score,excess_forward_1m_return,1,-0.0259581935337957,-0.0032054261181535004,30
2013-09-30,composite_score,excess_forward_1m_return,2,0.01478960862477504,0.01415544341600195,30
2013-09-30,composite_score,excess_forward_1m_return,3,0.013549563062810665,0.0245182571931441,30
2013-09-30,composite_score,excess_forward_1m_return,4,-0.004040780233432781,-0.0014179154906850497,30
2013-09-30,composite_score,excess_forward_1m_return,5,0.0016598020796427557,0.0056486939731787995,30
2013-10-31,composite_score,excess_forward_1m_return,1,-0.004595693179084325,-0.0289647548631262,31
2013-10-31,composite_score,excess_forward_1m_return,2,0.003859724457065223,-0.00424185755554475,30
2013-10-31,composite_score,excess_forward_1m_return,3,0.011951288771911765,0.0030413914499795,30
2013-10-31,composite_score,excess_forward_1m_return,4,-0.011460001042212418,-0.0186240764912033,30
2013-10-31,composite_score,excess_forward_1m_return,5,0.00039787076495594135,-0.0044938715991155505,30
2013-11-29,composite_score,excess_forward_1m_return,1,0.01258296712584209,0.0216890404879371,31
2013-11-29,composite_score,excess_forward_1m_return,2,0.008695693306884637,0.0008393416138862999,30
2013-11-29,composite_score,excess_forward_1m_return,3,-0.014270387274174236,-0.0209622389746683,30
2013-11-29,composite_score,excess_forward_1m_return,4,-0.005332021922106327,-0.0025527409291868502,30
2013-11-29,composite_score,excess_forward_1m_return,5,-0.0020956834739742306,-0.008211526712325501,30
2013-12-30,composite_score,excess_forward_1m_return,1,0.007377769016984152,0.0250911486221597,31
2013-12-30,composite_score,excess_forward_1m_return,2,0.019834165386508448,0.02714120455277615,30
2013-12-30,composite_score,excess_forward_1m_return,3,0.019720208992691595,0.012371022599990851,30
2013-12-30,composite_score,excess_forward_1m_return,4,-0.028033718442408612,-0.030308242671984148,30
2013-12-30,composite_score,excess_forward_1m_return,5,-0.018526790891298425,-0.0114313557781419,31
2014-01-29,composite_score,excess_forward_1m_return,1,0.014206416279519227,0.0056211763458324,31
2014-01-29,composite_score,excess_forward_1m_return,2,-0.010828391309724758,-0.00904722931010235,30
2014-01-29,composite_score,excess_forward_1m_return,3,-0.007969046394727076,-0.0118467346006613,30
2014-01-29,composite_score,excess_forward_1m_return,4,0.007252958629888542,-0.0115001490758881,30
2014-01-29,composite_score,excess_forward_1m_return,5,-0.003034339755748248,-0.0142623440242038,31
2014-02-28,composite_score,excess_forward_1m_return,1,-0.0235263286793363,-0.0159237791318933,31
2014-02-28,composite_score,excess_forward_1m_return,2,0.015924102548424874,0.0045272567688001,30
2014-02-28,composite_score,excess_forward_1m_return,3,0.019783802053175443,0.013193347011640901,30
2014-02-28,composite_score,excess_forward_1m_return,4,-0.017836064499035388,-0.02921935821610555,30
2014-02-28,composite_score,excess_forward_1m_return,5,0.006230999547821849,0.0032012913239756,31
2014-03-31,composite_score,excess_forward_1m_return,1,-0.01799553186248408,0.0054264584680151,31
2014-03-31,composite_score,excess_forward_1m_return,2,-0.010979438673991369,-0.01538702114045085,30
2014-03-31,composite_score,excess_forward_1m_return,3,0.005400121594964138,-0.0043094496633027495,30
2014-03-31,composite_score,excess_forward_1m_return,4,-0.003597668402482282,-0.0084889338965781,30
2014-03-31,composite_score,excess_forward_1m_return,5,0.026876485554267474,0.0021196996977593,31
2014-04-30,composite_score,excess_forward_1m_return,1,-0.009174755826840145,-0.016975652063644,31
2014-04-30,composite_score,excess_forward_1m_return,2,-0.018930651179070876,-0.0330705867832684,30
2014-04-30,composite_score,excess_forward_1m_return,3,-0.011592471838476967,-0.0160930603291542,31
2014-04-30,composite_score,excess_forward_1m_return,4,0.0014253695683761475,0.0056994644610822,30
2014-04-30,composite_score,excess_forward_1m_return,5,0.03770782277244107,0.0363260676595939,31
2014-05-30,composite_score,excess_forward_1m_return,1,-0.030409749273744128,-0.0300381903068639,31
2014-05-30,composite_score,excess_forward_1m_return,2,0.004169019464994467,-0.008678904100807749,30
2014-05-30,composite_score,excess_forward_1m_return,3,0.007918675429861386,0.0129141778205647,31
2014-05-30,composite_score,excess_forward_1m_return,4,0.008754998895659586,-0.007258703216519549,30
2014-05-30,composite_score,excess_forward_1m_return,5,0.009983959301314273,0.0118572295274812,31
2014-06-30,composite_score,excess_forward_1m_return,1,0.017648575508023526,0.0051905763642938,31
2014-06-30,composite_score,excess_forward_1m_return,2,0.0025440333028878327,-0.00291383387541635,30
2014-06-30,composite_score,excess_forward_1m_return,3,-0.005447208758257481,-0.0052509122554907,31
2014-06-30,composite_score,excess_forward_1m_return,4,0.010788680010498576,0.0220221364781356,30
2014-06-30,composite_score,excess_forward_1m_return,5,-0.02510399253691418,-0.011559262116237,31
2014-07-31,composite_score,excess_forward_1m_return,1,0.02311798709451341,-0.0113735119405575,31
2014-07-31,composite_score,excess_forward_1m_return,2,-0.010383326743634983,-0.03136146082493245,30
2014-07-31,composite_score,excess_forward_1m_return,3,-0.005590092765811804,-0.0026191498441664,31
2014-07-31,composite_score,excess_forward_1m_return,4,-0.03306406600416625,-0.0352701178604599,30
2014-07-31,composite_score,excess_forward_1m_return,5,0.024517969620783505,0.0072085118455185,31
2014-08-29,composite_score,excess_forward_1m_return,1,-0.01194139073118774,-0.0200792051621583,31
2014-08-29,composite_score,excess_forward_1m_return,2,0.005575249446498973,-0.00564293378482365,30
2014-08-29,composite_score,excess_forward_1m_return,3,-0.02856115825223252,-0.0185902137894303,31
2014-08-29,composite_score,excess_forward_1m_return,4,-0.006386066976947063,-0.021778066613240603,30
2014-08-29,composite_score,excess_forward_1m_return,5,0.041287211109660375,0.0093850879464036,31
2014-09-30,composite_score,excess_forward_1m_return,1,0.01337477142502603,0.0031189136729456,31
2014-09-30,composite_score,excess_forward_1m_return,2,-0.006926297191516748,0.010162205463274801,30
2014-09-30,composite_score,excess_forward_1m_return,3,0.02007882732996312,0.0015063268639841,31
2014-09-30,composite_score,excess_forward_1m_return,4,-0.014620883244199656,-0.019410945200620748,30
2014-09-30,composite_score,excess_forward_1m_return,5,-0.012601488655908735,-0.0334297239277249,31
2014-10-31,composite_score,excess_forward_1m_return,1,-0.016989436898026712,-0.0199884863549979,31
2014-10-31,composite_score,excess_forward_1m_return,2,0.013946960599441715,-0.009132260545501,31
2014-10-31,composite_score,excess_forward_1m_return,3,-0.003417875847358969,-0.00412353965881695,30
2014-10-31,composite_score,excess_forward_1m_return,4,0.013597535407356982,0.0066073957396054,31
2014-10-31,composite_score,excess_forward_1m_return,5,-0.007247437321005224,-0.0112243746497097,31
2014-11-28,composite_score,excess_forward_1m_return,1,0.007283331442623933,0.0054215538040512,32
2014-11-28,composite_score,excess_forward_1m_return,2,-0.0012788107931266616,-0.0143968744395213,31
2014-11-28,composite_score,excess_forward_1m_return,3,0.015356428186010532,0.0070554310304956,31
2014-11-28,composite_score,excess_forward_1m_return,4,0.0008076570771841746,-0.0030935942144053,31
2014-11-28,composite_score,excess_forward_1m_return,5,-0.02240355208826052,-0.0102697266358544,31
2014-12-30,composite_score,excess_forward_1m_return,1,0.00039864317078395703,-0.00275337019623765,32
2014-12-30,composite_score,excess_forward_1m_return,2,-0.0144659020139614,-0.0148746824244568,31
2014-12-30,composite_score,excess_forward_1m_return,3,-0.0032987330733404304,-0.0166188761649451,31
2014-12-30,composite_score,excess_forward_1m_return,4,-0.027546793025045018,-0.0289923294832803,31
2014-12-30,composite_score,excess_forward_1m_return,5,0.043496802813052036,0.02884726615398025,32
2015-01-30,composite_score,excess_forward_1m_return,1,0.01581563221677645,0.00875821844145385,32
2015-01-30,composite_score,excess_forward_1m_return,2,0.004406807466228178,0.0118086956256046,31
2015-01-30,composite_score,excess_forward_1m_return,3,-0.028418334782741726,-0.0150829568546993,31
2015-01-30,composite_score,excess_forward_1m_return,4,0.017311718858582216,0.0063012808880124,31
2015-01-30,composite_score,excess_forward_1m_return,5,-0.009325192773155477,-0.00550656564281385,32
2015-02-27,composite_score,excess_forward_1m_return,1,0.024163506840910835,-0.031204772984614552,32
2015-02-27,composite_score,excess_forward_1m_return,2,-0.02052308812610434,-0.0255890036165567,31
2015-02-27,composite_score,excess_forward_1m_return,3,-0.024168349072922212,-0.0231397050427207,31
2015-02-27,composite_score,excess_forward_1m_return,4,0.007971350754607231,-0.0480279417223339,31
2015-02-27,composite_score,excess_forward_1m_return,5,0.01140907690212045,0.017356102185534197,32
2015-03-31,composite_score,excess_forward_1m_return,1,-0.007720370856576179,-0.01148903542572155,32
2015-03-31,composite_score,excess_forward_1m_return,2,-0.025563945720689804,-0.0361373593252337,31
2015-03-31,composite_score,excess_forward_1m_return,3,-0.0004008369074044442,-0.0195280680408968,31
2015-03-31,composite_score,excess_forward_1m_return,4,0.03831581965497938,0.0050139953753801,31
2015-03-31,composite_score,excess_forward_1m_return,5,-0.004244696263218764,-0.02639863379683545,32
2015-04-30,composite_score,excess_forward_1m_return,1,0.03370151483630801,-0.0234539688951356,32
2015-04-30,composite_score,excess_forward_1m_return,2,0.004852844235541966,-0.0190290776539343,31
2015-04-30,composite_score,excess_forward_1m_return,3,-0.030738266938230323,-0.0460488457473295,31
2015-04-30,composite_score,excess_forward_1m_return,4,0.004913598892673636,0.0022545782590747,31
2015-04-30,composite_score,excess_forward_1m_return,5,-0.013385060520356195,-0.05881371217385785,32
2015-05-29,composite_score,excess_forward_1m_return,1,-0.004743997189713731,-0.0073945233358596,32
2015-05-29,composite_score,excess_forward_1m_return,2,-0.014454682373758358,-0.0407304464913704,31
2015-05-29,composite_score,excess_forward_1m_return,3,0.006504309183919508,-0.0241544299153538,31
2015-05-29,composite_score,excess_forward_1m_return,4,0.015416395804390083,-0.0182476031030676,31
2015-05-29,composite_score,excess_forward_1m_return,5,-0.002488712218132731,-0.0192302694931535,32
2015-06-30,composite_score,excess_forward_1m_return,1,0.0015129408697650074,-0.00365159729036915,32
2015-06-30,composite_score,excess_forward_1m_return,2,-0.020610611305567156,-0.012571868620523,31
2015-06-30,composite_score,excess_forward_1m_return,3,0.017306104076921038,0.0259241896643851,31
2015-06-30,composite_score,excess_forward_1m_return,4,0.00879448417549363,0.0002023994996068,31
2015-06-30,composite_score,excess_forward_1m_return,5,-0.006831356037023541,-0.00466269237940685,32
2015-07-31,composite_score,excess_forward_1m_return,1,-0.009669671314880677,-0.0231969976304305,32
2015-07-31,composite_score,excess_forward_1m_return,2,-0.018635744777999567,-0.0151680285712387,31
2015-07-31,composite_score,excess_forward_1m_return,3,-0.006888987927322565,-0.014536913159323,31
2015-07-31,composite_score,excess_forward_1m_return,4,0.014747913138681927,-0.0023412732317825,31
2015-07-31,composite_score,excess_forward_1m_return,5,0.020109715270063392,0.00759077819110725,32
2015-08-31,composite_score,excess_forward_1m_return,1,-0.01334975013029199,-0.00756937718523,32
2015-08-31,composite_score,excess_forward_1m_return,2,8.24869196017289e-05,-0.0068488104994713,31
2015-08-31,composite_score,excess_forward_1m_return,3,0.03351415452067894,0.0341376843985194,31
2015-08-31,composite_score,excess_forward_1m_return,4,0.012970175874620937,-0.0182668815119752,31
2015-08-31,composite_score,excess_forward_1m_return,5,-0.031761854143518925,-0.0213200122824973,32
2015-09-30,composite_score,excess_forward_1m_return,1,-0.015742620786553165,-0.0062132000387755005,32
2015-09-30,composite_score,excess_forward_1m_return,2,0.012170712335326529,0.0161954358363577,31
2015-09-30,composite_score,excess_forward_1m_return,3,0.0020010974620214166,-0.0086867897133753,31
2015-09-30,composite_score,excess_forward_1m_return,4,0.002788651945611067,0.0002052252000489,31
2015-09-30,composite_score,excess_forward_1m_return,5,-0.0006878265269383756,-0.022243043876438648,32
2015-10-30,composite_score,excess_forward_1m_return,1,-0.03240333891683187,-0.04303161210662955,32
2015-10-30,composite_score,excess_forward_1m_return,2,-0.0031967732831740055,-0.0230420741233645,31
2015-10-30,composite_score,excess_forward_1m_return,3,0.020317849511088344,0.00692354954188295,32
2015-10-30,composite_score,excess_forward_1m_return,4,0.005745732376760583,-0.0130638448055125,31
2015-10-30,composite_score,excess_forward_1m_return,5,0.009616185283831534,-0.0238357295780369,32
2015-11-30,composite_score,excess_forward_1m_return,1,-0.0003196040347237597,-0.0109878291824034,32
2015-11-30,composite_score,excess_forward_1m_return,2,-0.013728288916413142,-0.01530910863226925,32
2015-11-30,composite_score,excess_forward_1m_return,3,0.006491592468278553,-0.0124851235364306,31
2015-11-30,composite_score,excess_forward_1m_return,4,-0.0037064117495869964,-0.00111219178765065,32
2015-11-30,composite_score,excess_forward_1m_return,5,0.011465574497079092,0.0053244913705781,32
2015-12-30,composite_score,excess_forward_1m_return,1,0.020667944677752553,0.0014177598946233999,32
2015-12-30,composite_score,excess_forward_1m_return,2,-0.01866915372680742,-0.0332558482691888,32
2015-12-30,composite_score,excess_forward_1m_return,3,-0.021419637473503884,-0.0562923142907294,31
2015-12-30,composite_score,excess_forward_1m_return,4,0.020766955515134963,0.0057544363180188,32
2015-12-30,composite_score,excess_forward_1m_return,5,-0.002015472663623166,-0.01548526694179095,32
2016-01-29,composite_score,excess_forward_1m_return,1,-0.058693589093420005,-0.05047028592348405,32
2016-01-29,composite_score,excess_forward_1m_return,2,0.001308402523735621,-0.0121513707087633,32
2016-01-29,composite_score,excess_forward_1m_return,3,0.008216473967791117,0.0067427051389002,31
2016-01-29,composite_score,excess_forward_1m_return,4,0.03868262560082074,0.029984442667979252,32
2016-01-29,composite_score,excess_forward_1m_return,5,0.01074285181256601,-0.00097937168416085,32
2016-02-29,composite_score,excess_forward_1m_return,1,-0.02039284207917231,-0.0282310111406914,32
2016-02-29,composite_score,excess_forward_1m_return,2,0.010539399045018508,-0.012310830202763901,32
2016-02-29,composite_score,excess_forward_1m_return,3,0.017446792472485703,-0.0006754740558005,31
2016-02-29,composite_score,excess_forward_1m_return,4,-0.027458925199823056,-0.01463513112932655,32
2016-02-29,composite_score,excess_forward_1m_return,5,0.02041078802625634,0.0212513418935448,32
2016-03-31,composite_score,excess_forward_1m_return,1,0.000435271432037713,0.013206710345287299,32
2016-03-31,composite_score,excess_forward_1m_return,2,0.015634984918018326,-0.0105734949214688,32
2016-03-31,composite_score,excess_forward_1m_return,3,-0.018793369461917956,-0.0074275484093324,31
2016-03-31,composite_score,excess_forward_1m_return,4,0.014448932065566125,0.01397064875569425,32
2016-03-31,composite_score,excess_forward_1m_return,5,-0.012313111749389132,-0.019675849505219903,32
2016-04-29,composite_score,excess_forward_1m_return,1,-0.013420466948996504,-0.019764291060440697,32
2016-04-29,composite_score,excess_forward_1m_return,2,0.030675652544324104,0.02474076095137185,32
2016-04-29,composite_score,excess_forward_1m_return,3,-0.010907879947451078,-0.002998594364861,31
2016-04-29,composite_score,excess_forward_1m_return,4,0.002896990111976506,-0.0027605703668851997,32
2016-04-29,composite_score,excess_forward_1m_return,5,-0.009585167008210846,-0.0020997615164378997,32
2016-05-31,composite_score,excess_forward_1m_return,1,0.00081778178477561,0.0007686093382989001,32
2016-05-31,composite_score,excess_forward_1m_return,2,-0.006979726211884208,-0.0094403411393494,32
2016-05-31,composite_score,excess_forward_1m_return,3,-0.01452216850802537,-0.0129058275394532,31
2016-05-31,composite_score,excess_forward_1m_return,4,-0.003093538284375608,-0.00054645531292215,32
2016-05-31,composite_score,excess_forward_1m_return,5,0.023323833453633824,0.01641050969658065,32
2016-06-30,composite_score,excess_forward_1m_return,1,-0.013012906649830598,0.01435635119188855,32
2016-06-30,composite_score,excess_forward_1m_return,2,-0.016852550143382234,-0.02769452384800225,32
2016-06-30,composite_score,excess_forward_1m_return,3,0.04497405094746151,0.0069618789752447,31
2016-06-30,composite_score,excess_forward_1m_return,4,0.007531959305642062,0.0204133100989735,32
2016-06-30,composite_score,excess_forward_1m_return,5,-0.02123511436778261,-0.0188510952210564,32
2016-07-29,composite_score,excess_forward_1m_return,1,-0.045471496754334755,-0.0414157955474318,32
2016-07-29,composite_score,excess_forward_1m_return,2,0.026088019737371508,0.0225242632218658,32
2016-07-29,composite_score,excess_forward_1m_return,3,0.006631023631240265,-0.0022809146037174,31
2016-07-29,composite_score,excess_forward_1m_return,4,-0.005636211715834799,-0.014927815917024051,32
2016-07-29,composite_score,excess_forward_1m_return,5,0.018595884590034053,0.012222038752588898,32
2016-08-31,composite_score,excess_forward_1m_return,1,-0.0007593742715950426,-0.0060968886697929,32
2016-08-31,composite_score,excess_forward_1m_return,2,0.00573849512487809,0.00768977730313085,32
2016-08-31,composite_score,excess_forward_1m_return,3,0.013637259298165016,-0.0059350338645695,31
2016-08-31,composite_score,excess_forward_1m_return,4,-0.010939712782231492,-0.0051227068802278,32
2016-08-31,composite_score,excess_forward_1m_return,5,-0.007250503016148875,-0.0071237412454642,32
2016-09-30,composite_score,excess_forward_1m_return,1,-0.04306660910131896,-0.04689102639530335,32
2016-09-30,composite_score,excess_forward_1m_return,2,0.007875970153377279,-0.0023536251786692,32
2016-09-30,composite_score,excess_forward_1m_return,3,-0.01058444450054514,0.0002453751274085,31
2016-09-30,composite_score,excess_forward_1m_return,4,0.023548836264830442,0.030912433488662502,32
2016-09-30,composite_score,excess_forward_1m_return,5,0.02189548329301433,0.0354894944395096,32
2016-10-31,composite_score,excess_forward_1m_return,1,-0.03595264468111729,-0.030601313636685952,32
2016-10-31,composite_score,excess_forward_1m_return,2,-0.009546042149425792,0.001924670387043,32
2016-10-31,composite_score,excess_forward_1m_return,3,0.021666729507755354,0.0314350906208831,31
2016-10-31,composite_score,excess_forward_1m_return,4,0.03287739190253605,0.02851208635593145,32
2016-10-31,composite_score,excess_forward_1m_return,5,-0.008368349282630942,-0.00629059797130875,32
2016-11-30,composite_score,excess_forward_1m_return,1,-0.01749626993257053,-0.0071686363505188,33
2016-11-30,composite_score,excess_forward_1m_return,2,0.020969801437658385,0.0293772793533783,32
2016-11-30,composite_score,excess_forward_1m_return,3,-0.02522930404773508,-0.0187157031359994,32
2016-11-30,composite_score,excess_forward_1m_return,4,0.007914266151323934,-0.00035996706384055013,32
2016-11-30,composite_score,excess_forward_1m_return,5,0.01438826482671614,0.0017764824655753001,32
2016-12-29,composite_score,excess_forward_1m_return,1,0.029480274799965477,-0.0254512008939836,33
2016-12-29,composite_score,excess_forward_1m_return,2,-0.0066918560149453205,-0.0132116927436059,32
2016-12-29,composite_score,excess_forward_1m_return,3,-0.01234464588463595,-0.0201529285358412,32
2016-12-29,composite_score,excess_forward_1m_return,4,-0.006609305643440573,-0.0184659978389115,32
2016-12-29,composite_score,excess_forward_1m_return,5,-0.004755725844442475,-0.02443517461236475,32
2017-01-31,composite_score,excess_forward_1m_return,1,0.010301898339331475,-0.0250467497184432,33
2017-01-31,composite_score,excess_forward_1m_return,2,0.009631731623290098,-0.00866581553805825,32
2017-01-31,composite_score,excess_forward_1m_return,3,-0.016575027355379936,-0.01394755615619725,32
2017-01-31,composite_score,excess_forward_1m_return,4,0.012104981741661594,0.0005774528438933502,32
2017-01-31,composite_score,excess_forward_1m_return,5,-0.015785518672007295,-0.0239827820946677,32
2017-02-28,composite_score,excess_forward_1m_return,1,-0.022479272991232525,-0.0236476558954059,33
2017-02-28,composite_score,excess_forward_1m_return,2,0.008942469291931583,0.0012807007847102,32
2017-02-28,composite_score,excess_forward_1m_return,3,0.017532132142338046,-0.00018182014067930004,32
2017-02-28,composite_score,excess_forward_1m_return,4,0.007580590366476486,0.01574740169208905,32
2017-02-28,composite_score,excess_forward_1m_return,5,-0.010873441528537572,-0.018517388492923198,32
2017-03-31,composite_score,excess_forward_1m_return,1,0.007737104278326269,0.0119530172082296,33
2017-03-31,composite_score,excess_forward_1m_return,2,0.0032293080590059557,0.0016129626843704998,32
2017-03-31,composite_score,excess_forward_1m_return,3,-0.006094560266710324,-0.0275804209850014,32
2017-03-31,composite_score,excess_forward_1m_return,4,-0.009683722443231322,-0.01826510934441295,32
2017-03-31,composite_score,excess_forward_1m_return,5,0.004570085863911769,-0.0146325703758833,32
2017-04-28,composite_score,excess_forward_1m_return,1,-0.0044491332299982185,0.0040276996242808,33
2017-04-28,composite_score,excess_forward_1m_return,2,0.004844396814314198,-0.004068680186091951,32
2017-04-28,composite_score,excess_forward_1m_return,3,0.015188441157454127,0.0181913241948312,32
2017-04-28,composite_score,excess_forward_1m_return,4,-0.01329774209050817,-0.019726595208401948,32
2017-04-28,composite_score,excess_forward_1m_return,5,-0.0021469272378245178,-0.01669210453793395,32
2017-05-31,composite_score,excess_forward_1m_return,1,-0.0015868558715311028,-0.03404561299616255,34
2017-05-31,composite_score,excess_forward_1m_return,2,-0.007149420479950257,-0.025499885492383,33
2017-05-31,composite_score,excess_forward_1m_return,3,-0.016996164775585798,-0.0219685455534792,33
2017-05-31,composite_score,excess_forward_1m_return,4,-0.010937115408888334,0.0010101637047627,33
2017-05-31,composite_score,excess_forward_1m_return,5,0.03671764307751707,0.012206572851935,33
2017-06-30,composite_score,excess_forward_1m_return,1,-0.0323460260304516,-0.02597116966743665,34
2017-06-30,composite_score,excess_forward_1m_return,2,0.012715161705353438,0.0127965157233964,33
2017-06-30,composite_score,excess_forward_1m_return,3,0.0035674547476291854,-0.0122550407789514,33
2017-06-30,composite_score,excess_forward_1m_return,4,0.02041001493930696,0.0041897744279182,33
2017-06-30,composite_score,excess_forward_1m_return,5,-0.003366422754854583,0.0009074317872859,33
2017-07-31,composite_score,excess_forward_1m_return,1,0.00973013690336135,0.00752480424996995,34
2017-07-31,composite_score,excess_forward_1m_return,2,-0.025567208825394074,-0.0378813408362978,33
